Dialect,Domanda,Risposta
full,x,"Ddoppu ca Arturu nchiudi a discussioni supra a campagna sì a campagna no, Currau si nni veni cu sta frasa babba babba ca nenti avi a chi vidiri ca discussioni precedenti. CURRAU - A propositu, parrannu di spittaculi, dici ca nta ncampusantu a jiri jautu dû Nord, ogni notti nfantasima cumpari 

COLA - Nta un cimiteriu

CURRAU - Propiamenti 

COLA - Ogni notti 

CURRAU - Eh! N'attrazzioni addivintau. Un si sapi quantu cristiani cci vannu a vidirilu 

COLA - Talè lu frati, cancia discursu 

CURRAU - Picchì? Ti scanti di nfantasima dû Nord? CICCU - Ma comu fa' a scantariti di nfantasima cuntinintali! COLA - Cci a finiti tutti du'? CURRAU - Dunca pu veru ti scanti 

COLA - Ju nun mi scantu mancu di tia penza penza di nfantasima di dda supra 

ARTURU - (a ntrasatta) Scscscsc .. Zittitivi 

CURRAU - Chi fu? CICCU - Ccu fu?"
full,x,"Prima di mmuccarisilla) A saluti (e su nfila nta vucca)

CURRAU - (ca vucca china) Ju d'accordiu sugnu (e ddoppu ca si gghiutti lu morsu pigghia lu ciascu) A saluti (e bivi) Chista è vita! COLA - Pi mia è fami arretrata (e cci duna nmuzzicuni a cipudduzza) A fami è a megghiu cucinera

L' Auturi è troppu ntentu a strangugghiari e nun dici né ciu né bau... Ju? Chi fazzu ju alteregu nta stu frangenti? Taliu, pigghiu nota e nun tastu nenti. L' unicu ca si ferma, puru pi ripigghiari ciatu, è Arturu ca ascuta nteressatu. CICCU - Po' ssiri, (cci rispunni Ciccu a Cola) comu ponnu essiri sti cumpunenti particulari, l'ariu friscu di muntagna, lu lustru di luna, ssiri ssittati 'n terra, manciari ntê pala 'i ficudinnia, usari bruccetti di canna .... CURRAU - Si su' fatti cu maistria 

CICCU - ..."
full,x,"ARTURU - Nta grutta cc'è na cucuzza sicca ... circatilla

COLA - Ju? Tu l'avi fari 

ARTURU - Servi a mia? Ju ospiti sugnu 

COLA - A tò casa? ARTURU - A me casa fazzu zoccu mi piaci. Oji a testa mi dici di fari l'ospiti. Ha quarchi lagnanza,

AUTURI - (a vuci auta) Cola, comu finiu? COLA - Pi stavota a tagghiu ccà e mi nni vaju 

ARTURU - Manna na cartulina quannu agghichi 

COLA - (passa vicinu a l'autri du' Ci senza vidirili murmurannu) Ju tinta cci a fazzu finiri, picca mi canusci 

AUTURI - (a Cola ca voli iri nta grutta) Talè, lassa perdiri a caputa ... COLA - Com'è, un è cchiù cuntinituri ... recipienti ... AUTURI - Tagghila. Lu signor Currau pala 'i ficudinnia beddi cupputi purtò. I pipi ddocu stissu i minuzzu e ddocu i conzu."
full,x,"(a Cola) Quannu cci su' stranii nun si mmustra

COLA - Si scanta 

ARTURU - Di ccu? Di tia? COLA - S'affrunta 

ARTURU - (un cci rispunni) Mimimiciu ... pipipiu ... muci muci ... COLA - È njattu? ARTURU - Ca quali! COLA - Npipiu? ARTURU - Comu no! COLA - Ncani? ARTURU - Peju! COLA - Nmastinu napulitanu.... ARTURU - Cchiù peju! COLA - (a stu puntu azzicca a caudiarisi) Nliuni ... ARTURU - No

COLA - Na tigri ... ARTURU - No

Cola - Na pantera ... ARTURU - Cchiù granni 

COLA - Na giraffa ... ippopotamu ... chi schifu di armali eni? ARTURU - Enormi eni ... sbisestu

COLA - N'elifanti ... ARTURU - Si vidi e nun si vidi... COLA - Nfantasima ... ARTURU - ... trasparenti ... COLA - Di carta vilina ..."
full,x,"(suspiru) Ora ca m'aiu livatu stu pinzeri, ca cuscenzia a postu accumenzu ripurtannu quarchi asserzzioni di Arturu supra a chiddi ca nzignanu riliggioni. Ju nun vulissi, iddu dici, ca i prufissiunisti da Palora du Signuri Gesù, ca sannu tutti cosi megghiu di nuiautri puvireddi menzu gnuranti, c'annu a risposta pronta a quarsiasi dumanna, ca risolvunu tutti i probblema supra a riliggioni, ca spieganu 'n dittagghiu ogni gestu e dittu dô Signuri, macari li sò pinzera, si sturcissiru lu mussu dî disgustu a leggiri certi raggiunamenti ca forsi pi iddi cunfinanu cu l'eresia, portanu luntanu da strata maistra, sempri pi iddi, mentri a nuiàutri cci rinforzanu a cridenza ntu Signuri. Ora sugnu ju ca parru. I tri Ci cu Arturu, e cu mia, camìnanu davanti a l'Auturi ca arranca di darrè carricu di pruvvisti, pani vinu ogghiu cipudduzzi pummadoru e pipi russi, ca su' i cchiù nutrienti. Picchì ju nun l'ajutu?"
full,x,"Senza fidi comu fai a crìdiri? ARTURU - Ha raggiuni ... a mia ppiro' mi nteressa cchiossà campari comu lu Signuri dissi ca smoviri i muntagni, un sacciu siddu mi spiegai

COLA - E comu voli? ARTURU - Senza viulenza, poviri, misiricurdiusi e cumpagnia cantannu 

COLA - Spiegamillu cu palori terra terra sinnò mi veni di rìdiri 

ARTURU - Santa pacenzia! Senza viulenza pi mia voli diri ca nun s'avi ssiri viulenti, arraggiati, priputenti puru cu i palori 

CURRAU - Puru di chistu sì cummintu cummintu? ARTURU - Armenu! Tu chi dici? CURRAU - A li tanti, sgarri 

ARTURU - N'omu di carni e ossa sugnu! COLA - Un ccì dari cuntu, tira ô drittu ... misiricurdiusi

ARTURU - S'avi sempri ajutari lu bisugnusu, lu prossimu, senza ca lu svinturatu s'umilia addumannunnulu 

CURRAU - Tu cci sì misiricurdiusu? COLA - Arreri ccà eni ..."
full,x,"I duscursa e i raggiunamenti ca fa su' fora di l'urdinariu, parunu scunchiuruti ma na loggica cci l'annu ... s'avi circari pi truvarila, nun è facili lu dicu subbutu, ma a fini si scopri ca cci l'annu. Arturu, nsumma, e ccussì urigginali e billazzu ca pari eccentricu ma nun è bizzarru e stravaganti. Unni s'attrova e trova è sempri ô centru di l'attinzioni, fa subbutu circulu, crocchiu, picchì tutti canusciunu lu sò potinziali. Picchissu è bemmolutu, rispittatu e trattatu cu simpatia e familiarità. Nta nlampu, senza ca nuddu si nn'adduna stracancia l'ammienti nta ntiatru unni si esibìsci di granni protagonista ricitannu na parti assulu, raramenti voli un spalleri. I parti ca cci piaciunu cchiossà su chiddi romantichi, d'amuri."
full,x,"Ju ccà dintra fini'a cent'anni cci campu e i curnuti ann'a pajari comu crasti, comu i fra cioci ca su'

NCIGNERI - Certu ca ... vulennu arraggiunari cu versu giustu ... JULIUS SESAR - C'avi raggiunari! L' unicu raggiunamentu giustu e sanu chistu ccà eni. Sugnu cunnannatu a campari, di muriri un si nni parra, a sta cosa lu Signuri cci penza, tantu vali farilu nta megghiu manera pussibbili, suprattuttu si nun ti costa nenti 

NCIGNERI - Mi pari ca stu raggiunari fila ca è npiaciri 

JULIUS SESAR - Ju ccà dintra di lussu ma passu."
full,x,"NAPULIUN - Bonsgiur missiè

JULIUS SESAR - Napuliun, bonjornu, a tuà

NERONI E CALIGULA - (imitannu a Mina) A tuà, a tuà

JULIUS SESAR - E lu sciapò? NAPULIUN - Futtiut! (Neroni e Caligula si talianu ntê facci e si schiaccianu l'occhiu) Vu ... vu setti gnurant ... CALIGULA e NERONI - Gnuranti a ccu? JULIUS SESAR - Nun vi ffinniu. Ddumannò si nun sapiti unn'è lu cappeddu 

NAPULIUN - Vu ... vu setti ... NERONI - Cucù settiiii

CALIGULA - Ba-bau settiiii

JULIUS SESAR - Finitila, l'ata fari siddiari? NAPULIUN - Vu setti gnurant dû sciapò a truà point? NERONI - (nnuccenti) No, nenti (a Caligula) Nni sa' nenti tu? CALIGULA - Si tu un sa' nenti mancu ju lu sacciu 

NERONI e CALIGULA - Nenti sapemu 

NCIGNERI - Siddu nun lu sapiti gnuranti siti.Lu discursu camina 

NAPULIUN - (a Julius Sesar) Ccu est sto criten?"
full,x,"J Lu L I Lu S S E S A R 

Lu Ncigneri nfatti, comu capisci ca cu Cavaddu Pazzu nenti cci nesci, ca nun avi senzu cuntinuari a parraricci, s'avvicina a tri pirsunaggi ca passianu beati parrannu cu calma, megghiu ascutannu piacevulimenti chiddu ca è ntu menzu ca avi tantu di diri e je parraturi bonu. Piccatu ca nun ntisi nenti! Lu Ncigneri s'avvicina a ssi tri, e macari nuautri, ca secunnu iddu puru iddi su' vistuti strampalati pi nun diri comu i pazzi. NCIGNERI - (rispittusu e curtesi picchì ora è abbisatu) Cu riverenza parrannu, bonjornu a sti beddi damiggeddi

JULIUS SESAR - Tu damiggedda a tò soru lu dici! Unni cci l'avi l'occhi, ntu cozzu? Un lu vidi ca masculi semu puru ca varva nun nn'avemu? NCIGNERI - Cu ssi vistini longhi finu ê pedi? JULIUS SESAR - (cu na vuci altirata) Chi vistini e vistini!"
full,x,"Appoi cci fussi Vespasianu ma ora comu ora s'avi ritiratu isulatu assulu luntanu 'i tutti picchì s'avi pigghiatu 'i collira comu avi saputu ca ddi malasciurtiati ripubbricani cci ficiru scumpariri tutti i vespasiani ... i pisciatura pubbrici c'avia mmintatu ca sò granni ngignusità e amuri pi sò suggetti. Ddi malacriati nun nni lassaru mancu unu pi nzinga a mimoria sò e di npassatu gluriusu e di npopulu filici 

NCIGNERI - Pi mia fu na cosa bona ca i livaru du menzu, erunu tinti e sempri lurdi 

JULIUS SESAR - Parramu di cosi beddi. Talia ddi tri biddizzi ca venunu versu di mia cu na caminatura a la reali, a la Sofia Loren pi fariti capiri a tia. NCIGNERI - I vidu. Beeeeddi! Chi eliganza, chi purtamentu, chi mpunenza! E chi beddi cosci! Tri riggini parunu? JULIUS SESAR - Su' tri riggini!"
full,x,"CURRAU - (un cci duna cuntu) Iddu ora è ntu trasiri a Villa (omissioni)

COLA - (scantatizzu) A tia tu, parra cu mia, chi ti sta rutuliannu nta ssu ciriveddu fradiciu ca dici ca cci avi? CURRAU - Si nni llistemu lu vidi cu l'occhi tò 

CICCU - Forza 'i ddocu, a mia st'idea mi piaci 

COLA - A mia no, propiu no e no

CICCU - Camina, nsì cu mia! Amunì Currau (e parti tirannusi a Cola)

COLA - Nun stamu jennu nta Villa dê pazzi, veru? CICCU - Zittiti e allonga lu passu 

Ora, mentri nuautri quattru ... cincu? No, l'Auturi un cc'è. Iddu è un posapianu eccillenti, cu prescia un fa mai nenti. Fa tuttu cu flemma granni, comu nta stu frangenti. A mia, mischinu di mia, ca mi vulissi arripusari, mi custrinci a curriri cu i tri Ci, di nutari ogni particulari pi putìrilu riferiri a iddu pienamenti."
full,x,"Viditi a quali tinti consiguenzi porta n'ossessioni sarvaggia, feroci, figghia di un rancuri ripugnanti ca ddu patri digginiratu e maistru senza mastria nun arrinisciu a superari cu tutta a sò cultura e ntilliggenza. A dispettu da sò ntilliggenza nun arriva a capiri ca l'epuca du patri patruni da vita dê propi figghi, cunsiddiratu nnominiddiu, npatreternu ca nun sbagghia mai, s'avia accabbatu. Ammeci di mparari dû sbagghiu di sò patri nte sò confronti e nun ripitirilu cu i sò figghi, fa cchiù peggiu, assà assà cchiù peggiu, e nni fa dui tuttu nta na vota. Primu, mpidisci a figghia fìmmina di cuntinuari i studî pi cui avia na pridispusizzioni particulari. Secunnu, cu torturi custanti e sempri cchiù brutali custrinci sò figghiu, ca era ntalentu atleticu naturali, a studiari nzinu a lauria."
full,x,"Siddu tu cuntinui a parrari cu iddu ccà finisci ca nuautri tri finemu di raggiunari

CURRAU - Forsi nun sapi scrìviri 

PRUFISSURI - (isa a vuci ma nun cancia sprissioni) Cu ccu sta parrannu, minchia 'i mari! COLA - Si calmassi ca nun è lu casu 

PRUFISSURI - (comu supra) Nun è lu casu? A mia mi dici ca nun mi fidu a scrìviri quannu ju, matina pi matina, a matinata a matinata, prima ca spunta lu suli, littri a tutta forza scrivu ... CURRAU - Littri? A ccu scriviti? PRUFISSURI - Ô sinnacu, ô cummissariu, prituri, arcipreti, cumannanti dê viggili, capustazzioni, presidi dê scoli ... nni vo' ancora? CURRAU - Littri anonimi? PRUFISSURI - Arreri? Mi vo' fari acchianari a musca cavaddina? Ju nenti cci mettu a sautariti 'n coddu 

COLA - Lu scusassi, un nn'è curpa sò? PRUFISSURI - Cci dicu st'urtima cosa e lu lassu perdiri."
full,x,"I documenti cci vonnu, in - di - spen -sa - bbi - li sunnu. Si vidunu, si toccunu e si leggiunu. Carta canta beddu miu, chi ti cridi! COLANa vota tantu ca fannu na liggi a favuri du pupulinu veni lei e mi dici ca nun servi a nenti. Chi è ca mi canta ... mi cunta! Picchì l'annu fattu masinnò? Lei unn'è datu? SIGNURA ca sportaAiai, ora scoppia 

MPIEGATU(isa a vuci alteratu, a tipu cumiziu, e si isa iddu stissu da seggia ogni tantu pi daricci cchiù enfasi ê sò palori) Senza ncertificatu stampatu friscu, beddu caudu caudu, a nudda banna vai, beddu miu. Lu sa' di quant'avi ca cc'è ssu schifu di liggi, malanova a ccu la fici (comu a buffuniarilu) di l'autucertificazzioni? Si nun su' sissant'anni picca cci manca."
full,x,"Ccà, figghiu miu, cci su' genti ca ju abbasta ca i taliu cu menza ucchiata ca sacciu ccu su' e ccu nun su', chi vonnu e chi nun vonnu senza ca cci fazzu grapiri vucca ammatula. Sta signura ccà veni comu minimu na vota a simana e fa ncertificatu na vota pi chistu na vota pi chiddu dê cumpunenti da sò famigghia picchì lu sapi ca nta na famigghia cc'è sempri occarunu ca avi bisognu di ncertificatu ... SIGNURA ca sportaComu grapunu vucca cci lu schiaffu sutta lu nasu e i fazzu cuntenti. A propositu, chiddu da simana passata è prontu? MPIEGATUComu no. Nca certu. Eccu a lei

SIGNURA ca sportaGrazzi, cci lu dugnu stasira 

MPIEGATUHa vidutu comu si fa? Accussì comu fa a signura si fa! I certificati, figghiuzzu beddu, comlu pani si cunsumanu e dununu chi manciari a tanti patri 'i famigghia ca sinnò fussiru a spassu."
full,x,"NFIRMERA - (comu s'attrova nta latata a l'oppostu di Ciccu) Fermu ddocu! Guai a tia siddu scapulii di ddocu 

CICCU - Chi è ca dici! Ssa siringa a tipu lanza ma voli trasiri? Ju peddi e ossa sugnu, mali mi fazzu (si isa i causi)

NFIRMERA - (comu na tigri furiusa nsarvaggiuta) A pacenzia mi sta facennu perdiri! Sì cchiù tintu di l'autri dui

COLA - (un si sapi tratteniri) Chissu ncumplimentu eni! NFIRMERA - AAAAAH! Ddocu siti? Aspittati ca mi levu du menzu a chistu ca penzu pi vuautri. Currau di cursa nchiudi a porta ma ddoppu deci secunni Cola a grapi attorna. Vidunu ca Ciccu s'avi cumminciutu. Si scuperchia na natica sula e si pusizziona distanti du littinu pi junta ca natica scuperchiata cchiù luntanu."
full,x,"Stati tutti accura ora. Nta ddu secunnu, nta ddu precisu stissu identicu istanti cca dda porta esplosiva scoppia cu na viulenza mai viduta e sintuta, succedi tuttu stu beddu maceddu ca vegnu a descriviri. Azzicca Ciccu cu un urlu spavintusu e Cola ca nun è di menu ""A POOORTAAAA"" ""A TIIIIA CURRAAAAU""! Beddamatri chi succidiu! A sentiri ddi dui vuciati nfirnali ô mpruvvisu nti dda sala 'n silenziu completu, lu mischineddu di Currau, ca fici si e no na para di passi, si chianta di corpu scantatu mortu ""AAAAAH, CHI È, C'HA STAAAATU!"" urla istericu d'istintu. Intantu di ccabbanna risunanu setti vuci di fìmmina tutti nzemmula, quarcuna chiara argintina, quarchi autra di supranu, na in diesis, ""ATTEEENTA"" - ACCUUUURA"" - ""SIGNURUUUZZU"" - ""BEDDAMAAAATRI""

Di ddabbanna ribbummanu cincu vuci di omini anziani ncararrati pi tanti toscanelli ""GRAPI L' OOOOCCHI""."
full,x,"CURRAU - Ju single single sugnu, schettu sugnu, figghiu 'i mamma ancora 

SIGNURA di russu vistuta - Ancora? Chi cci aspetti a spusariti? Un ti vo' sistimari? CURRAU - Pirtusa un nni vogghiu fari 

SIGNURA di russu vistuta - (ca cci veni di rìdiri) Vattinni va! Attroviti na picciuttedda simpatica e amurusa ca un beddu figghiu si'! CURRAU - Mi nn'avi jiri accussì? Lisciu lisciu? SIGNURA di russu vistuta - Ha stari sulu accura a porta 

CURRAU - Ju cci penzu (e nesci) Un beddu figghiu? E nun m'avi vistu 'n custumi! ... Na picciotta amurusa! Unni a ttrovu di sti tempi? Unni su' i fìmmini amurusi? A mia mi pari ca su' tutti cu i fucili puntati ... puru picchì nun vonnu cchiù ssiri suttamisi ê masculi ... cu raggiuni cc'è di diri! (mentri penza stì cosi grapi a porta ...)

cuntinua"
full,x,"Stannu accura ca i fìmmini tutti ciuciulianu fittu fittu cu chiddi ê lati. I maritati cci hannu facci scuri picchì parranu dê mariti scanciannusi i sò malifatti. I schetti ammeci cu facci allegri si divertunu a cuntarisi nzoccu cumminau lu picciottu o lu zitu 'n casa pi mittirisi 'n mostra, farisi taliari e trasiri appoi 'n cuntattu e ridunu senza ritegnu. L' omini cchiù anziani parranu alleggiu alleggiu e seri seri dê disgrazzi da famigghia. Ju ca comu alteregu pozzu iri e veniri a piaciri senza ca nuddu mi penza, lassu perdiri a chisti ca cuntanu i soliti cosi e mi fermu a scutari stu dialugu 

1. - Pozzu sapiri picchì cuntinuati a diri ""mah"" e nun jiti avanti? 2. - Sintiti. Aju du' figghi fìmmini. Na è maritata ma figghi nun nn'avi,
 l'autra è schetta e avi nfigghiu. Vui chi nni pinzati

1. - Mah! 2."
full,x,"CURRAU - Ntonzi, tutti cosi ca manu dritta fazzu 

MPIEGATU - E allura fatti spirtusari lu vrazzu mancinu, ascuta a mia ca patri ti pozzu veniri 

CURRAU - Comu diciti vui fazzu! Mu putiti tirari a comegghiè? MPIEGATU - Ju? Nun è travagghiu miu. Appoi s'avi compilari ... a capisci a palora?.... cu - mpi - la - ri ... Jinchiri ... s'avi jinchiri nformulariu ... cci su' nmari di dumanni ... ma i risposti su' cchiossà ... caterni ca nun ti po' mmagginari ... a nun finiri su ' ... ti paria facili tirariti lu sancu? Sorti cci voli! CURRAU - Vabbè! Stu furmulariu mu putiti cu ... cu ... cu .... MPIEGATU - Vo' fari l'ovu? CURRAU - cu ... cu ... MPIEGATU - Lassa perdiri, nun è cosa tò! Compilari 

CURRAU - Propiamenti! Mu putiti cu ... cu ... MPIEGATU - Arreri? Nun è travagghiu miu."
full,x,"CICCU - Jemu avanti 

COLA - E ju chi dissi? E ccussì, scantati scantati, tornunu a caminari tutti ncucchiati. Comu Diu voli, ddoppu na para di scuntrati cu criaturi alieni omirtusi, poviri svinturati, puru iddi scantati e prioccupati pa propia sicurizza e saluti, si guerra nun cci nn'è a l'attintati s'avi stari accura, comu votunu un cantu vidunu 'n luntananza un raggiu di luci sulari propiu comu si vidi nta na galliria, ca signìfica ca sta finennu e ddà si spunta a l'aria aperta. Tutti cuntenti allestunu lu passu comu si ddà nfunnu cci fussi a soluzzioni du prubblema. Na vota ca cci jicunu ppiro', cci restunu delusi. Dda luci ddà veni di na porta aperta davanzi a cui si chiantunu esitanti comu si truvassiru davanti a mmuccatura di na caverna."
full,x,"A scorza viola, appoi, è mpinitrabbili a l'acqua chinni lu sucu è beddu asciuttu. Sta racina, si dici, fu purtata dê culoni Greci antichi. Si dici puru ppiro' ca è nniggina. Comegghiè è stabbilutu ca è 'n Sicilia comu minimu di trimila anni. E cosa cchiù mpurtanti assà è ca sacciu ca a sò casa vera è ntra Avola Noto e Pachino, tirritoriu argillusu, calcariu, siccagnu, espostu, cu nclima caudu, siccu e vintusu, picchissu è curtivata a arvuriddu ... e jè resistenti a malatìi e siccità. Sacciu macari ca oramai si curtiva a spaddera nta tutta a Sicilia, nta Talia du nordu, pinzinu nta California Australia e Sud Africa ma nuddu di sti vini assumigghia a l'origginali unni a gradazzioni alcolica arrivava a diciarottu gradi, dicu 18, un liquuri 'n sustanza."
full,x,"Malanova a ccu nun s'avi saputu quartiari, a ccu nun s'avi saputu riminari, a ccu nun avi limitatu lu tirritoriu, tutelatu lu nomu comu ficiru cu Brunello di Montalcino, a ccu cci avi mancatu lu curaggiu di mmistiri capitali. Aviunu a fari comu Florio, chissu aviunu a fari! È megghiu ca mi fermu ... stavota lu fazzu pi daveru picchì lu stommacu svutatu suttasupra mu sentu, i vudedda fradici mi staju facennu! E allura canciu sunata e mi dicu chi cci aiu di diri supra i ulivi. A vuautri ca mi taliati cu l'occhi a pampinedda, vi dumannu siddu i nostri ulivi i vuliti accussì stissu comu su' cugghiuti da maccia, cu sò sapuri miravigghiusu, o cunzati comu Diu cumanna, ccioè ""na ô morsu e jetta l'ossu""? I ulivi virdi nui i facemu a stimpirata."
full,x,"Ssa badduzza appoi quannu è fora di l'acqua si strinci a faricci sciri lu sucu jancu. St'operazzioni si ripeti fin'a quannu lu sucu nun è cchiù jancu comu lu latti. Vivitu friscu, nta stati suprattuttu, ristora l'ossa e rimetti a sestu. Cu stu latti 'i mennula sì cci fa a granita ca pa culazzioni 'i matina, nta stati, nzemmula ca brioscia cu tuppu è cchiù gradita di cornettu e cappuccinu. Si cci fannu puru ghiaccioli ca si liccunu cu piaciri passiannu ntu cursu o ntu lungumari. Si cci coci puru lu risu ca è npiattu assà gustusu pu manciari di menzjornu. Cu i spicchi atturrati, zuccuru, meli e sucu di lumiuni si fa lu turruni, lu croccanti e ca giuggiulena, lu sesamu, a cubbaita."
full,x,"Nun sapi chi fari, primu picchì nun capì nenti di tuttu ddu discursu, secunnu picchì ddoppu tutti ddi palori lu Brigaderi nun cci dissi na mi ... nenti di spicìficu, terzu picchì iddu nmutivu di ntirviniri nun lu vidi, quartu ... cc'è Teresina ca cerca l'occasioni pi jirici vicinu. Lu parrinu ntantu eni accumpagnatu du Pustinu ca scrupulusu com'è si curca prestu ca la matina ddoppu avi ssiri prisenti pu trenu dê cincu pi riciviri a posta vecchia di na simana, si cci nn'è! Pi ssu stissu trenu camina binariu binariu lu Capustazzioni. A ritirata di l'Autoritati, sia strateggica ca no, è un signali pi tutta a pupulazzioni ca si nni po' turnari ê propi casi, puru si nun partunu tutti nzemmula. Si nni vannu a frazziuneddi, a picca a picca, a gruppiteddi familiari, nanni matri picciriddi carusi picciotte schette e quasi tutti i capu di casa."
full,x,"Chistu dintra avi stari, lu sò postu dintra lu casottu eni 

Lu Mitateri cci vulissi dari na mala risposta ma si tratteni picchì si ricogghi Don Marianu ca nun cci pari veru di truvari lu tabbutu 'n cianu 

Lu mischineddu senza taliari a nuddu nti facci. senza pinzaricci du' voti, si ggiusta a stola viola, cci barbuttia quarchi paluredda latina, cci fa lu signu da cruci nta l'aria, si leva a stola viola, saluta a tutti e si pigghia a stratuzza pi cchianarisinni a la canonica e nfilarisi sutta i linzola. Mentri Don Marianu leggiu leggiu si nni va, Mitateri e Don Pasqualinu vulissiru ripigghiari a discussioni pubblica ma si fermunu nautra vota pi nun disturbari lu Brigaderi ca cci sta dannu ordini a Lillu carabbineri."
full,x,"Ddoppu lu rechiem, sempri Don Marianu, attacca na litanìa ca mmenta a picca a picca. Nun cci fussi nenti di malu si nun fussi ca i fìmmini cci rispunnunu 'n manera autumatica senza ascutari chi dici. L' omini mmeci rrestunu muti comu pisci. Su' accussì gravi e nfunciati ca parunu arraggiati. Aju saputu ca lu fannu pi rispettu dê fìmmini stissi picchì cci cummigghiassiru i vuci, e nun fussi ducatu e gintili. Ma lu fannu puru pi tradizzioni e cultura. Pa sò propia cumposizzioni di menti i masculi s'ann'a cumpurtari unnegghè di omini, alternativa nun cci nn'è. Lu Signuri lu sapi e pi chistu chiudi l'occhi rassignatu. Sia comu fussi, cca di seguitu cc'è n'esempiu nicu di dda litania mpruvvisa ca fu bedda longa ma ju nun ma ricordu tutta."
full,x,"MITATERI - A vui staju sintennu 

DON PASQUALINU - Lu mischinu du sceccu, Mitateri, mortu di fami ca era ... ricurditi ca a coffa nta stadda fu scurdata ... appinnuta nta stadda a coffa arristau ... china di canigghia e carrubbi ... e menu mali ca vippi sinnò! ... quannu pigghia a calata ddoppu a curva a tornanti ... mi pari ca la sa' ... lu sceccu, Mitateri ... MITATERI - E torna cu pupu! DON PASQUALINU - ... sintennu ciauru di stadda ... iddu ca di fami stava murennu ... mortu di fami era mischineddu ... nti dda calata a pricipizziu ... MITATERI - Chi fici nti sta dannata scinnuta? DON PASQUALINU - Chi putiva fari lu poviru sceccu tu ... MITATERI - E torna parrinu e sciuscia! DON PASQUALINU - Tu ca parri, na vota ca lu sceccu pigghia a calata chi putiva fari?"
full,x,"Na vota fora ô sicuru ripigghia ciatu e culuri e ddiventa spaccuni fanfaruni ca nun si scanta di nenti e nuddu mentri sò muggheri cci stujia lu suduri e su palpa tuttu pi ssicurarisi ca è tuttu sanu, ca nenti cci manca. DON MARIANU - Ha vistu c'avi statu facili! Ora trasemu. (ô Mitateri) Tu di davanti a tutti ca cruci bedda auta ... MITATERI - No no. Ju a parti mia a fici a rischiu da vita mia (a Arturuzzu) Lu ziu nun è miu ... te' cca a cruci (cci a proji)

ARTURUZZU - (senza ca si scumponi) No no, chi stati ragghiunannu! A cruci vostra è. Vui vi l'atu guadagnatu cu dd'azzioni curaggiusa. Chi cci trasi ca è me ziu. A gloria vostra avi ssiri, di dirittu vi spetta 

MITATERI - (rresta cunfunnutu, nun sapi chi rispunnirici puru picchì beddi palori cci dissi."
full,x,"Allura si vota versu lu nfirmeri) Don Pippinu cosa di duttura eni (e cci a proji)

DON PIPPINU - (tagghia curtu) Ju dê vivi mi occupu 

MITATERI - (mancu a iddu cci sa' diri cosa. Talia lu Pustinu e lu Capustazzioni ma nun sapi cu quali mutivazzioni cci a putissi dari e allura cci a proji ô parrinu) Don Marianu compitu vostru è! Vui cu sti mbrogghi cchiù cunfidenza 'i tutti cci aviti 

DON MARIANU - (soru soru) Sì? E a binidizzioni cu quali manu cci a dugnu?. A pinzata da cruci è tò, tu l'avi purtari a cumpimentu. Amunì, trasi ca notti notti si fici, ju appressu 'i tia sugnu 

ARTURUZZU - E ju appressu a vui 

DON PIPPINU - E ju appressu a tia 

PUSTINU - Appoi ju ... 'n si sa mai ..."
full,x,"Accussì, senza pinzari a sò sicurizza ma sulamenti a la gloria di l'Arma, si lancia contru dda fudda e a forza di minazzi arriva nti Arturuzzu ca cci dici ""nuddu scantu, nenti cc'è, sulu di curiusità si tratta"". Lu cumannanti cci rresta mali ma fa na ritirata ordinata comu strateggia cumanna taliannu tutti nti facci pi neventuali identikit e cci mponi di fallu passari e di lluntanarisi. I pajisani lu fannu passari e poi tornunu a mmassarisi ntornu Arturuzzu e i tri Ci picchì è mpurtanti sapiri chi è stu ""risuscitari"". Currau suspetta ca cc'è Cola darrè a dda trebbisunna e ccussì cci spjia chi succidiu. E siccomu cci rispunni cu na isata di spaddi lu suspettu addiventa prova dimustrata. ARTURUZZU - (ca penza sulu pi sò ziu, a Ciccu) Me ziu è sistimatu? COLA - Pi li festi e simani a nuiautri sistimò

CURRAU - Cola chi cumminasti?"
full,x,"I pajisani masculi ca sentunu ciauru di sciarra s'affuddunu 'n tunnu lu carrettu pi nun pirdirisi nenti di chiddu ca veni dittu e fattu pi putillu appoi cuntari megghiu di l'autri 

Dd'affuddamentu a mpruvisa attira l'attinzioni da forza pubnlica, brigaderi e sbarbateddu. Lu brigaderi penza subbutu a na baruffa, forsi forsi puru un scontru, na cazziuttatuna ginirali e tuttu cardaciatu parti lestu lestu dicisu a usari a forza e carzarari senza pietati ccu cci capita e capita, almenu unu santu celu! Pi farici vidiri ê superiori ca iddu lu sò misteri lu sapi fari. Ntantu pi putiri passari e gghicari ô carrettu avi usari i guviti e gridari ""lassati passari a liggi"". Lu sbarbateddu ammeci cci vidi nprincipiu di rivota e si pusizziona nti situ strateggicu pi bloccari ccu sì nni vulissi scappari ... ma i vii di fuga
su' tri."
