Dialect,Domanda,Risposta
full,x,"San franciscu di sales, ca era Viscuvu di Ginevra, ni urdinò centu copii; chiddu di Tuledu deci. No 1569 ci fu a caristìa e nò 1576 a pesti: mancava lu pani e l'abitanti di campagni vinniru na Citati. Chi sò picciuli accattò farina e ljumi, risu e manciàri cottu. Ogni jornu vinevanu nutricati circa trimmila cristiani. A causa da pesti numinò eredi universali lu Spitali Maggiuri; lu lazzarettu nun putia ospitàri tutti i malati e fici fari quattrucentu capanni fora di porti da Citati. Chiuju i Cresi. Fici custruiri l'artari né chiazzi e cruvivia ( unni ancora oj ci su i Cruci di marmuru ). Ogni jornu visitava i malati: pirsuadìu l'Autoritati Pubbrica a affidari a dirizioni du lazzarettu e Frati Cappuccini, picchì c'era cu arrubbava puru i robbi di malati o si dava a sfrinata lussùria."
full,x,"Na terza statua di lignu è nà Cresia Matrici di l'Assunta. Antuninu Mungituri scrivi ca lu cultu du Santu era puru a Palermu, na Cresia di San Petru 'n catini; c'era a Missa l'urtima Duminica di Jnnaru e si vidianu puru i petri a furma di pani e ca San Pilligrinu era lu Patrunu di furnàri da Citati. Oj a Festa di San Pilligrinu è cilibbrata a Catabillotta lu 18 Austu. A tradizioni du Martiriu di Santi Pilligrinu e Libbirtinu porta a na Basilica nica nò Vadduni di San Brasi a Girgenti; nò pavimentu ci su dui sapurchi a sizioni trapezoidali du III seculu. E' na Memoria di Martiri e a tistimunianza da traslazzioni di Corpi di du Santi di Triòcala a Girgenti."
full,x,Lu dialettu di Santu Vitu apparteni a la famigghia di la lingua siciliana: è lu dialettu salentinu.
full,x,"Lu prisbiteriu, nta ogniduna navata, è susutu di tri scaluna e siparatu, dâ parti risirvata a li fideli, di balaustrati e màrmuri di tanti culuri: lu tuttu nta un jocu di vulumi e nta na divisioni rigurusa dû spazziu ntô quali oramai la prizziusitati, lu dinamismu e la fantasìa barocca cideru â giomitricità e a li canuni estètici dû neoclassicismu. L'artaru maiuri, didicatu a Sant'Àngilu, e lu prisbiteriu, comu s'ossèrvanu oi, sunnu chiddi risurtanti dî nterventi dâ fini dû setticentu. S'avi nutizzia di l'asistenza dâ cresia già ntô 1604, quannu na bolla viscuvili cunfirmava la cunfratèrnita di Nostra Signura di l'Uria già ""chiantata"" n Sant'Àngilu ntâ cresia omònima."
full,x,"Chissa assumi na pusizzioni tali di fari pinzari a na barrera posta a prutezzioni di n'ària cchiù mpurtanti, chidda dû “Munti Casteddu”, ca supra la cima chianiggianti li studiusi sunnu oramai cuncordi ntô cullucari la sedi dâ furtizza antica e mìtica dî Sicani: Kamikos. Ccà foru rimminuti cintinara di tommi, sia a tholos ca a furnu. Li cchiù spittaculari sunnu sicuramenti l'accussidditti “Grutticeddi”: un nzemi di tommi scavati ntâ roccia. La granni quantitati di matiriali archiològgicu, la particularitati di l'architittura funiraria riscuntrata ntô tirritoriu santancilisi ni cunnùcinu ô putenti pòpulu dî Sicani."
full,x,"Sia i primi ca i secunni deportavano nt'all'Africa; a li voti obbrigavanu
l'arristati a conciari a religioni e ammazzavanu chiddi ca circavanu di fari seguaci. Ma a Liggenna di Sant'Uliva nunn'avi nenti di straniu pi nun s'arriciviri: avi straurdinarii sumighanzi cu lu martiriu di avutri Santi “. Sacunnu Mons. Paulu Cuddura “ Lu nucliu assinziali di nostri antichi Liggenni avi un sutta stratu ca nun s'avi a scurdari e picchì a duminazioni araba ( 827-1092 ) pulizziò tutti i ducumenti scritti sacri e profani, a memoria di tanti santi fu tramannata
sulu cu lu filu da memoria. A notizia chiù antica d'idda a Palermu risali o 1310, quannu lu so corpu s'attruvava a Tunisi nta na Muschitta nica, ca era vicinu a chidda granni ditta in arabu “ Gamie Azzaytun "" ( di l'alivu e d'Uliva ), addivintata poi basilica cristiana."
full,x,"Lu fèrculu tiratu di cursa dê citatini agghica nzinu â fini d'acchainata ammenzu na fudda di pòpulu misa ê lati c'abbatti li manu e jetta vuci pi dàricci forza e curaggiu ê divoti ca cùrrunu p'acchianata tirannu lu fèrculu cô curduni.[5] Pâ via Crociferi, la cchiù bedda strata barocca di Catania, la vara veni purtata versu la cattitrali. Avanti ô cummentu dê soru binidittini veni fatta l'ùrtima frimmata e d'arredi li grati dô munasteru, li soru ci fannu canti pi sant'Àjita. A l'agghiurnari (o, cchiù ô spissu, quannnu s'hà fattu jornu già di un pezzu), sant'Àjita veni trasuta ntâ cattitrali salutata di un granni spittàculu di jocu di focu. È chista la festa cchiù antica."
full,x,"Chiamata ntô palazzu pritoriu, Àita nun era scantata, ma si prisintò a lu prituri vistuta comu na schiava, accussì comu vistèvunu li vergini consacrati a Diu e Quinzianu si misi a sghizzari supra a comu idda era vistuta, ma Àita ci dissi: “ Jù nun sugnu na schiava, ma sugnu na serva dô Re dô celu , nascii libbira di na famigghia nobbili, ma la mè cchiù granni nubbirtati veni di l'èssiri ancella di Jesus Cristu”. Li palori di Àita eranu tagghienti e feri, digni di la simpricitati di na vergini e di la firmizza di na martiri. “ Tu ca ti cridi nobbili “, ci dissi idda ancora a Quinzianu, “si ammèci schiavu dê tô passiuni”. Chista fu na gravi pruvucazziuni pi iddu, patruni di dda terra e garanti di la riligioni pagana nta Sicilia."
full,x,"Santa Margarita è un cumuni di 6.474 abbitanti dâ pruvincia di Girgenti. È postu a 400 metri supra lu liveddu dû mari. Funnata ntô 1572 dû baruni Antoniu Corbera, antinatu dû scritturi Giuseppi Tomasi di Lampidusa (ca ntô paisi avìa na villa unni trascurrìa li propi vacanzi), lu paisi sorgi ntâ zona sud-uccidintali dâ Sicilia, tra li ciùmira Belici, Senori e Carboj, â cunfruenza dî pruvinci di Palermu, Tràpani e Girgenti. Cunfina, chî cumuni di Salaparuta (TP), Cuntissa (PA), Sammuca, Menfi e Muntivagu (AG). Dista 73 km da Palermu e 88 da Girgenti e Tràpani. Ntô sò tirritoriu s'attròvanu tistimunianzi di nzidiamenti sicani, greci, rumani e àrabbi. Ntô 1610 lu Re Filippu III di Spagna auturizzau lu baruni Giròlamu Corbera, niputi dû funnaturi, a dari ô paisi lu nomu di Santa Margarita."
full,x,"L'urìggini dâ cilibbrazzioni è lijata a l'èrimu di la Quischina, unni la Santa campau pi 12 anni e unni ancora aoggi si leggi la scritta ego Rosolia Sinibaldi Quischine, et Rosarum Domini, filia amore D.ni mei Jesu in hoc antro habitari decrevi (iù Rusulìa, figghia di Sinibaldu di Quischina di li Rosi, p'amuri di lu meu Signuri Jesu Cristu, dicidìi d'abbitari ntî sta grutta). Pi tuttu lu pirìudu dâ festa, accuminciannu dû sàbbatu matina, sfìlanu pi li strati dû paisi li tammurini; ntô vèspiru veni fatta la funzioni riliggiosa, 'n unuri dâ Santa; la duminicadìa lu menzu bustu d'argentu, ca cunteni li rilichi di Santa Rusulìa, 'n prucissioni veni purtatu a spadda dê divoti, ca, ô sonu di na campanedda, ogni tantu si fèrmanu p'aricògghiri l'ufferti dî fideli."
full,x,"Esisti ancora, vicinu a Cresia, na surgiva cu un puzzu, ca si dici fatta sgurgari da Santa pi dissitari i surdati ca l'accumpagnavanu o Martiriu. Pi fari un suntu: No III seculu a Pantalica, na virgini di nomu Sufìa, nativa di ddà, pridicava lu Vangelu all'abitanti: lu Prifettu Marziali, sapennu ca era Cristiana, a fici arristari e nun putennula fari abjurari, ci fici tagghiari a testa. A sò memoria si tramannò né seculi e s'arricchiu di tanti cosi fantastichi, ma lu fattu sicuru è ca pi menzu di sta Santa Virgini lu populu di Xuthia, poi Sciurtinu, arriciviu lu primu annunciu du Cristianisimu. A festa s'havissi a cilibrari lu 23 Settemmiri, ma è anticipata o 10 du stissu misi. A grutta, ca si trova dintra a Cresia di Santa Sufìa arrassu, vali a diri luntana da Citati, è lu primu locu di cultu da Santa."
full,x,"A Erculanu (NA), na Basilica di Santa Maria di Pugghianu, c'era n'autra Rilichia di SantaVènnira dintra un mezzu-bustu di ramu ricupertu d'argentu, donu du Papa Alissandru VII o Procuraturi Ginirali di Patri Carmilitani, ma no 1799 fu arrubbata cu l'argentu di Francisi. Arristò sulu lu Rilichiariu di ramu. Nà Matrici di Salemi (TP ), dintra a sacristia, si trovanu autri Rilichii da Santa. Santa Vènnira è a Patruna da Citati e Diocesi di Jaci Riali (CT) e di Cumuni di: 
Avula (SR), Carfizzi ( KR ), Fermignanu (PU), Gerace (CZ), Grutti (AG), Moiu da Civitella (SA), Santa Venera ( Frazioni di Barcellona Pozzo di Gotto- ME), Santa Veneranna ( Frazioni di Pesaru- PU) Santa Venerina ( CT ), Trappiteddu e Chianchitta ( Frazioni di Taurmina -ME), Santa Venera
( nall'Isula di Malta). E' vinirata puru a: Itala (ME), Pulistena (RC). [1]
[2]"
full,x,"N'autra virsioni: Doppu essiri stata educata na Riligiuni cristiana e na Filusufia, pi cunfirmarisi na Fidi, Parascevi ju 'n Pilligrinaggiu a Roma pi visitari i Sapurchi di l'Apostuli Petru e Paulu e di primi martiri. Cu n'autru viaggiu j na Gallia ( Francia )pi fari visita a certi parenti; ddà pi lu so zelu di cristiana pruvucò l'odiu di nimici da Fidi e fu arristata. Doppu a fragillazioni ci misiru 'ntesta un pitruni, ma nun si fici nenti. Lu Prifettu urdinò di 'nfilalla dintra na quarara d'oghu bullenti; avvicinatusi a quarara fu accicatu d'na guccia d'oghu ma Parascevi prijò e fu guaritu. Avuta a libirtà cuntinuò na so opra di apustulatu. Fu dicapitata nò 163 pi ordini du 'Mpiraturi Antuninu. N'autra virsioni: Fu misa dintra un quararuni cu catrami bullenti. Quannu lu Prifettutaliò nò quararuni a Santa ci jttò na guccia di catrami bullenti na frunti."
full,x,"'Ntra shtu piriudu lu rre turrmiu la sera a Santu Vitu. 'Ntra l'anni sessanta, la frabbrica petrolchimica ti Brinnisi ca si aggiungiu a chiri meccanichi e aeronavali, pigghiou assai uemmini santuvitisi, ca passarunu a fatiari ti lu fori a la frabbrica. 'Ntra stu piriudu l'Ammericani aprerunu la base aronautica (San Vito Air Station) 'ntra na zzona strateggicamenti centrali a li tiempi ti la Uerra Fredda. Doppu la feceru tivintà cchiù piccenna cu la catuta ti lu Pareti di Berlinu, ma criò fatia pi la popolazzioni locali e venneru puru fatiaturi ammericani. 'Ntra l'anni settanta, Santu Vitu canusciu un seconnu piriodu ti crescita urbanistica cu la zzona 167, mmeru lu nord ti lu paisi. Stu quartieri teni connominii popolari ma puru residence e villette. Ti lu 14 aprili ti lu 1994, pi concessioni ti lu presidenti ti la Repubblica, Santu Vitu eti Città."
full,x,"'N particulari Scicli fu sutta a lu putintatu mussurmanu nta l'annu 864. Accussì, nnâ prima mitati dô XII sèculu., lu giògrafu àrabbu Al-Idrisi cuntava Scicli nnô Kitâb nuzhatu-l mushtâq ecc. (Libbru pô sullazzu di cui s'addiletta a furiari lu munnu), cchiù canusciutu comu ô ""Libbru dô Re Ruggeru"":
""La rucca di Shiklah iàvata supra ê timpi dâ muntagna, è di li cchiù nòbbili, e la sò chiani di li cchiù ginirusi. E' luntana dô mari quarchi tri mìgghia. Lu paisi pròspira magnu assai: pupulatu, nnustrii, nturniatu di na campagna abbitata, pruvistu di mircati...""
""Ammeri Shiklah c'è nzinu a ora na funti saputa sèntiri 'Aynu-l Awqât (Donnalucata), zoè ""funti di l'urazzioni"", accussì ditta picchì l'acqua nesci fora sulu mentri ca si fannu li prijeri"". La libbirazzioni di Scicli dê Saracini si pò allucari a lu 1091, câ vittòria dê Nurmanni."
full,x,"In ammienti estremisti, kaysaniti e ismailiti, si sostinìu la dottrina di la divinità dô Imàm, cunsidaratu comu na sorta di ""vulùtu di Diu"" (wajh Allah), cioè lu vulùtu ca Diu mustra ô creatu, dottrina ca si perpetua ntô ismàilismu di oggi. Sta dottrina è in parte mitigata ntô sciismu imamita o duodecimanu, ca è la forma maggioritaria ntô Iran e ntô Iraq di oggi, unni si tenna piuttostu ad accreditari na cuncetta ca si basa supra lu principiu - a cui probabilmenti nun è estrania na luntana eco cristologica - di la ""doppia natura"" dô Imàm: un'òmine ca cunteni na particula di Luce divina. L'Imàm - secunnu na suggestiva metafisica o teologia di la luce - sarìa na ""irradiàzioni"" (tajalli) di la stessa Luce divina."
full,x,"L'autri chiesi su chidda da' Madonna a' Stidda, affidata a patre Jurannir Jesus Da Silva, chidda di Santa Libbirata, affidata a patre Gaetanu Tomagra, chiddi do' Priatoriu e do' Cummentu, affidati a patre Vitu Valenti. A Scurdia, c'è un museu etnu-antropologicu 'ntitulatu a Mariu De Mauru, ca s'attrova nta via Marconi, intra 'o palazzu Viecchiu-Majorana. Dda rintra ci su tutti li cosi di na vota, a partiri di casci d'aranci finu a arrivari e computer cchiù antichi. Sta struttura mpurtanti ppi Scurdia è curata dû Prussuri Nucciu Gammera. Muvimenti giuvanili cci nn'é assai, abbastanza famusi addivintaru li Sensidikappa, n'assuciazzioni tiatrali fatta di carusi; nasciutu di picca è lu Scordia@localhost, ca fussa n'assuciazioni macari chista di carusi ca cèrcanu di diffunnìri l'usu di Linux ntô paisi; n'àutra assuciazzioni è L'Humanitas, ca è assuciazzioni culturali, suciali e furmativa."
full,x,"A dimostrazioni ri l'effettu ca lu gruppu nutriva pi stu branu e puru l'interpretazioni ri James Hetfield o cuncertu du 20 di aprili 1992, 'n occasioni ru Freddie Mercury Tribute Concert, nzemi a li cumpunenti di Queen e ri Tony Iommi ri Black Sabbath. Brevi canzuni ri Brian May 'n cui sona lu chianuforti ca vuci ri Freddie Mercury. A canzuni fu scritta da lu bassista ru gruppu John Deacon. Fu lu primu branu interamenti scrittu da lu bassista. No branu inoltre Deacon sona quasi tutti i chitarri, puru se è prisenti a Red Special. Chistu probabilmenti picchì a lu mumenti ra registrazioni ra canzuni, Brian era ancùora malatu. Scrittu e cantatu ra Mercury, chistu è unu ri brani cchiù strumintali ri l'interu album."
full,x,"L' èbbica greca n Sicilia è para cû pirìudu dâ Grecia clàssica e va di la spirduta di l'uttavu sèculu a.C., câ funnazzioni dî primi culonî, ô spèrdiri dû terzu sèculu a.C. e la cunchista rumana di Sarausa. Secunnu Tucìdidi, li Calcidisi, cu a capu Teocli, fôru li primi greci ca vìnniru 'n Sicilia e frabbricaru la prima culonia greca chiamata Naxos, versu lu 735 a.C. Picca tempu doppu vìnniru li Corinzi e frabbricaru Sarausa vicinu li terri margigni di Siraca. Un pòpulu vinutu di Creta frabbricau Gela e doppu, versu lu 580 a.C, Girgenti, chi lu pueta Pinnaru chiamau “la cchiù bedda cità di li murtali”. Zancle canciau nomu e addivintau Missina nta lu 491 a.C., picchì fu accupata di un pòpulu scappatu di priggiunìa chi avìa origginatu a Messena nta la Grecia."
full,x,"Ti òrdinu di rivilari tuttu chiddu ca hai liggiutu attraversu li lìnii dâ manu di mè figghia.»
- «Si è chistu chiddu ca vuliti, Maistati, non vi pozzu scanzari di lu duluri pri zoccu ora vaiu dicennu, ma, ntô stissu tempu, vi rivelu macari chi hà èssiri fattu pâ sarvizza. Pricisamenti tra tri anni e un jornu, un nimicu assai putenti veni a circari la Rigginotta, vostra figghia. Contr'a iddu non servi a nenti armari li surdati e raffurzari li difisi: iddu è assai assai forti e quannu veni, veni comu a un trimotu, si pigghia a vostra figghia e vui non la viditi cchiui. Pirò, si mannati a la vostra picciridda nta l'Îsula dô focu, la Rigginotta attrova la sarvizza!»
Lu Re e la Riggina non hannu cchiù paci."
full,x,"La fini dâ duminazzioni bizzantina dâ Sicilia è liata â vicènna di Eufemiu, un ginirali bizzantinu, secunnu certuni vìttima dûn complottu. Li tassi dumannati dê bizzantini èrunu assai àuti, e iddu, assai carismaticu, agghiri lu 823 riniscìu a fàrisi elegghiri mpiraturi, cuntrullannu na Sicilia chi si vulìa nnipinnenti dû controllu bizzantinu. Quannu li bizzantini ripigghiarru lu controllu dâ Sicilia, Eufemiu dumannau l'aiutu di l'àrabbi di Kairouan, e ntô 827 participau ô sbarcu àrabbu a Mazzara, chi marcau l'inizziu dâ cunchista arabba dâ Sicilia, e la fini dû duminiu bizzantinu dâ Sicilia. Ggià a pàrtiri dû VII sèculu, la Sicilia avìa statu obiettivu di ncursioni e saccheggi arabbi, ma li bizzantini tinèvunu e difinnevunu efficacimenti l'ìsula. La prima scurrirìa arabba abbinni ntô 652. N'autra abbinni lu 669, doppu la morti di Custanti II e di Mecezziu."
full,x,"L'ébbica bizzantina in Sicilia cuminza cu la cunchista dâ Sicilia all'Ostrogoti ntô 551, e si finisci cu l'uccupazzioni arabba dâ Sicilia, cuminzata a Mazzara ntô 827 e cumpritata ntô 878 cu la cunchista di Sarausa e quarchi annu doppu Catania e Missina. Pi tuttu stu pirìudu la Sicilia fici parti di lu mpiru bizzantinu. La prisenza e la cultura bizzantina supravvissi pi tuttu lu piriudu àrabbu grazzî â na rilativa tulliranza armenu nzinu a libbirazzioni nurmanna â fini di lu dudicèsimu sèculu
La Sicilia nta ddì sèculi era na terra di fruntera. Siddu finu a Custanti II la principali prioccupazzioni dû cuvernu bizzantinu era di difènniri l'isula dê barbari vinuti dû nord, doppu la morti di Mecèzziu, la Sicilia fu minazzata puru dê mussulmani, chi pruvarru a tràsiri ripitutamenti e sacchiggiaru la cità di Sarausa ggià ntô 669 o 670."
full,x,"Pi cuocchi tempu doppu l'arrivu d'iddhi, l'arbanisi foru affidati ô mitrupolita di Girgenti, numinatu di l'arcivescuvu di Ocrida, cu lu cunzenzu dû Papa. Doppu lu cunciliu di Trentu li cumunitati arbanisi vinniru posti sutta â jurisdizziuni dî viscuvi latini dû locu, ditirminannu, accussì, un prugrissivu impuvirimentu dâ tradizziuni bizzantina. Fu inta st'anni ca assai paisi grecu-arbanisi si vistiru custretti a abbannunari lu rritu grecu. L'unnata migratoria dâ Sicilia abbersu l'America nni l'anni tra lu 1900 e lu 1910 avi causatu cuasi un diminzamentu dâ pupulazziuni dî paisi arbëreshë e mintìu la pupulazziuni a rrischiu di scumparsa cuturali, nunustanti la ricenti rivalutazziuni. La lingua arbëreshë è di uriggini tosca, zoè pruvinenti di l'Arbanìa dû Suddu. A causa dâ granni infruenza dû latinu, dû talianu e d'arcuni alimenti dû grecu chî cuali è trasuta in cuntattu, s'avi canciatu assai di l'arbanisi stannard e è cunzidirata comu lingua distinta."
full,x,"Ntô 1998 lu SI avi 'ntruduttu i prifissi pî multipli binari pì evitari ca i prifissi stannard, relativi a multipli decimali, vennu usati pì li multipli binari, ca di regola avissiru a essìri usati pì esempiu pì innìcari i multipli binari dî byte; eni comunche ancùora usata a cumminzioni secunnu cui, quannu la unitati di misura eni lu byte o chiddi da idda dìrivata, pì kilo si cumprenni 1024 e nun 1000, puru se si tratta 'n rialtati di un sbagghiu. I prifissi pì li multipli binari hannu lu scopu di opìrari secunnu i putenzi di 2 cchìuttostu ca secunnu li putenzi di 10. Lu simmùlu eni chiddu stannard cu l'agghiunta di ""i"". Accussì 1 kB eni uguali 'n rialtati a 1 000 B, mentri 1 kiB eni uguali a 1 024 B."
full,x,"A dìfinizioni statica dû campu magneticu cumporta l'introduzioni di na terza custanti α. I primi dui sunnu lijati l'unu a l'avutru attraversu a velocitati dâ luci, c (lu rapportu di k1 su k2 eni uguali a c2). Ci sunnu diversi possibilitati:
Ntô corsu di li anni sunnu stati 'n usu finu a mìezza duzzina di sistemi di unitati elettrumagnetiche diffìrenti ntô stìssu tempu, a maggiuri parti di li quali basati ncapu lu sistema cgs. A cumplicari i cosi poi c'eni lu fattu ca alcuni fisici ed ingigneri mèricani usanu unitati ibridi, comu volt pì centimetru, pì lu campu elettricu. Puru si picca ortodosso chistu dipenni da lu fattu ca 'n assai situazioni pratiche di laboratorio lu campu elettricu attorno a li circuiti elettrici sunnu spìssu misurati su scali di l'ordini dû centimetru."
full,x,"Doppu na serii di mudifichi, lu sistema astrunomicu di unitati di misura ura arrìcanusci chiaramenti i cunsicuenzi dâ tiuria dâ rilativitati ginirali, ca eni na agghiunta nicissaria ô Sistema 'ntirnazziunali di unitati di misura pî trattari cu pricisioni i dati astrunomici. Lu sistema astrunomicu di unitati di misura eni un sistema tridiminsiunali, 'n quantu definisci li unitati di lunchizza, massa e tempu. I custanti astrunomiche assucìati fissanu puru i divìersi sistemi di rifìrimentu nicissari pî arrìpurtari li studi.[3] Chistu eni dìfinitu un sistema cummenzziunali, ntô sensu ca li unitati di lunchizza e di massa nun sunnu veri custanti fisichi, mentri pi la unitati di tempu esistinu tri divìersi misuri. La unitati astrunomica dû tempu e lu jornu, dìfinitu comu 86 400 secunni, o megghìu 365,25 jorni (ossìa un annu Giulianu).[4] Lu sô sìmmulu D eni usatu 'n astronumìa pî descriviri chista unitati."
full,x,"Pi vuliri dô sinnicu di tannu De Felice, ntô 1904, diriggiuti di l'architettu Filadelfu Fichera, accuminciaru li travagghi pi purtari â luci l'anfitiatru, ca spirderu dui anni dopu: â luci foru purtati li resti di un pezzu dâ sizzioni sittintriunali e un pezzu dô curridoiu nternu, ca purtava a la cavea, e na parti di l'arena, unni cummatèvanu li gladiaturi. Foru svurricati e purtati â luci î sedili dâ cavea, lu muro dû pòdiu, câ facci sterna rivistuta di lastri di màrmuru, lu curridoiu vicinu ô pòdiu (di unni si traseva pû curridoiu supiriuri, attraversu na gratinata, e nta l'arena, di un metru cchiù vascia). Tuttu lu restu è ammucciatu sutta li strati e custruzzioni di l'èbbichi dû dopu. Vinni custruitu arredi a na cullina, unni cu na serî di archi vineva mpiduta la franatura dô tirrenu."
full,x,"La cavea, unni ci jèva lu pùbbricu, è fatta na parti di blocchi di petra carcària e na parti cu cimentu, e è spartuta nta 9 cunei. Pi li pirsunaggi llustri, c'eranu arrisirvati posti ntê fila nfiriuri dâ cavea, dicurati e ricuperti cu lastri di màrmura. Lu postu ppi l'urchestra, avìa un diàmitru di 24 metri e era chî pavimenti di màrmuru. Li primi scavi archiològgichi foru fatti ntô XVIII sèc., pi vuliri dû prìncipi di Biscari, unni foru attruvati, tra l'àutri cosi, scrizzioni, dicurazzioni di màrmuru e pizzuda di stàtuli (ca foru misi ntô Museu cìvicu). Àutri scavi foru fatti dô 1980 nzinu ô 2000 e nta ss'uccasioni s'attruvaru parti dâ cità di prima dû tirrimotu dô 1693: casi, strati lastricati, curtigghi ca avìanu stati fabbricati sùpira lu tiatru. Attàgghiu ô Tiatru rumanu, ô ciancu ovist, s'attrova l'Odeon, na nica custruzzioni fatta tra lu I e lu II sèc."
full,x,"Ntô sèculu XIX s'appi lu sucialismu di Robert Owen 'n Regnu Unitu, mentri in Francia na nfruenza supra li primi muvimenti l'appi videmma lu Sansimunismu (vidi Henri di Saint-Simon), na currenti pulìticu-riliggiusa ca divulgava lu pacifismu e la cumunioni di li beni nta na sucitati c'avissi datu a ogni nnividuu lu rolu a iddu cchiù cunciniali. Ntô stissu filuni si nsirìu Auguste Blanchi. Li primi muvimenti sunnu difinuti sucialismu utupìsticu e poneru li basi di l'ideoluggìa sucialista, nnividuànnuni li scopi e prupunennu un mudellu vuluntariu di vita suciali cumuni. Lu tèrmini sucialismu scintìficu venu cuniatu di Karl Marx pi nnicari la sò visioni dû sucialismu, illustrata ntê sò nummarusi òpiri supra la sucitati, la storia e l'econumìa. 'N uppusizzioni a lu sucialismu utupista, Marx ritinìa ca la prassi dû muvimentu upiraru avissi a èssiri ispirata di na rigurusa anàlisi."
full,x,"Michilàncilu ristò 'mprissiunatu da un disignu a carbuncinu e lapis, Fanciullo morso da un gammero, in cui Sofonisba avia ritrattu l'espressioni dî chiantu e â smorfia di duluri di sô frati Asdrubale, muzzicatu da un granchiu e cunsulatu dâ soru Europa. 'Cchiù tardu Michilàncilu Caravaggiu truvirà 'spirazzioni 'ppô sô Ragazzo morso da un ramarro.[13]
Â giuvani pittrici, 'ncuraggiata dô patri pressu artisti, umanisti e micinati,[14] participò comu fiura di spiccu â vita artistica dî corti 'taliani. Û patri â prisintò â corti di Gonzaga, unni Sofonisba fici un ritrattu â duchissa Margherita e â nora Elena d'Austria, ê Este di Firrara, ê Farnese.[15] Prestu â sô bravura fù nota ìntra e fora i cunfini dâ pinisula 'taliana. 'Ntâ primavera dû 1557 Sofonisba annò a Piacenza, unni Amilcari riciviu dall'arcidiacunu â cummissioni di un ritrattu."
full,x,"Casu limiti finu a rasintari û cunflittu d'interessi, l'espunenti di nâ sula famigghia ibberica, s'attrova a guvirnari quasi l'interu stivali: û viciré di Sicilia García Álvarez, Luis ed Eleonora di Toledu sû figghi di Pedro Álvarez di Toledu y Zúñiga, viciré di Napuli. Eleonora fu â prima mugghieri di Cosimo I di' Medici dû Grannucatu di Toscana. Palermu primu portu di tuttu û Meditirraneu 'ccû intensi scammi ecunomici e cummerciali 'ccû tutti i citàdi marittimi cuntinintali. Tunnata 'ntô 1615 'n Palermu, unni û maritu avia nummirusi 'ntirissi cummirciali, Sofonisba cuntinuò a dipingiri nunustanti un forti calu dâ vista 'ntâ 'ranni casa dû Mannamentu dû Seralcadio. 'Ccû tempu 'stû prubblema 'mpidìu di cuntinuari a esercitari â sô arti, ma ormai famusissima, tantu chi û cilibri Antoon van Dyck, 'câ rimpiazzò comu ritrattista ufficiali dâ corti spagnola, cunfissò tutta â sô ammirazzioni 'ppâ sô arti e bravura."
full,x,"Lu Prisidenti riggiunali n casu ca manca o è mpiditu veni sustituitu di l'Assissuri di iddu addisignatu. Ntô casu di dimissioni, ncapacità, o morti di lu Prisidenti riggiunali, lu Prisidenti di l'Assimbrea cùmmuca intra chìnnici jorna l'Assimbrea pi l'alizzioni di lu novu Prisidenti riggiunali. TÌTULU II
FUNZIONI DI L'ÒRGANI RIGGIUNALI
SIZZIONI I
Funzioni di l'Assimbrea Riggiunali
L'Assimbrea riggiunali veni cummucata di lu sò Prisidenti n sissioni urdinaria nta la prima simana di ogni bimestri e, straurdinariamenti, a dumanna di lu Cuvernu riggiunali, o di armenu vinti Diputati. L'anizziativa di li liggi riggiunali ci aspetta a lu Cuvernu e a li Diputati riggiunali. Li pruggetti di liggi sunnu alabburati di li Cummissioni di l'Assimbrea riggiunali cu la participazzioni di la rapprisintanza di li ntiressi prufissiunali e di l'òrgani tècnici riggiunali. Li rigulamenti pi l'asicuzzioni di li liggi furmati di l'Assimbrea riggiunali sunnu prudutti di lu Cuvernu riggiunali."
full,x,"SIZZIONI II
Funzioni di lu Prisidenti e di la Giunta riggiunali
Lu Prisidenti e li Assissuri riggiunali, ortri a li funzioni asircitati n basi a li artìculi 12, 13 cumma 1 e 2; 19 cumma 1, svòrgiunu nta la Riggiuni li funzioni asicutivi e amministrativi cuncirnenti li materi di cui a li artìculi 14, 15 e 17. Sùpira àutri nun cumpresi nta l'artìculi 14, 15 e 17 svòrgiunu n'attività amministrativa secunnu li dirittivi di lu Cuvernu di lu Statu. Iddi sunnu rispunzàbbili di tutti li funzioni d'iddi stissi, nta li cunfrunti di l'Assimbrea riggiunali e di lu Cuvernu di lu Statu. Lu Prisidenti è Capu di lu Cuvernu riggiunali e rapprisenta la Riggiuni. Iddu rapprisenta macari nta la Riggiuni lu Cuvernu di lu Statu, ca pò pirò mannari timpuraniamenti sò cummissarii pi svòrgiri ùnichi funzioni statali."
full,x,"Nta lu 1941 pi Lwów nizzia na brutali uccupazzioni di la Girmania nazzista; Banach arrinesci a supravvìviri guadagnànnusi di vìviri alimintannu cu lu propriu sangu di li pidocchi utilizzati pi na ricerca supra la febbri tifìdi cunnutta di Rudolf Weigl. 'N sti anni la sò saluti diclina e cuntrai un cancru a li purmuni. Nta lu 1944 li Suviètici lèvanu Lwów a li Tudischi e la ncurpòranu nta l'Unioni Suviètica. Banach mori prima di putiri èssiri rimpatriatu 'n Pulonia e è sipotu a lu Cimiteru Lychakivskiy. Banach veni cunzidiratu lu funnaturi di l'anàlisi funziunali, argumentu di lu quali avviau na trattazzioni sistimàtica sviluppannu li risurtati pricidenti supra li equazzioni ntigrali di Vito Volterra, Eric Ivar Fredholm e David Hilbert."
